<DTYYYYMMDD>,<FIRST>,<HIGH>,<LOW>,<CLOSE>,<VALUE>,<VOL>,<OPENINT>,<OPEN>,<LAST>
2002-03-10,8.012680929706839,8.026496938945412,8.012680929706839,8.024862150286411,5203589492.0,1710381,381,8.012680929706839,8.024862150286411
2002-03-11,8.026823576217629,8.03947991910045,8.026496938945412,8.038834757787749,3032412144.0,982140,899,8.024862150286411,8.038834757787749
2002-03-12,8.04044688130311,8.055475141757274,8.038512020976814,8.047829357457841,4699217686.0,1503166,497,8.038834757787749,8.047829357457841
2002-03-13,8.047829357457841,8.050065422915965,8.045908742270779,8.045908742270779,8367331685.0,2677654,280,8.047829357457841,8.045908742270779
2002-03-16,8.045908742270779,8.047509510981422,8.042699496897637,8.045588280803528,1348488588.0,432265,273,8.045908742270779,8.045588280803528
2002-03-17,8.044947049617722,8.045588280803528,8.033334015880062,8.033334015880062,885239911.0,285183,199,8.045588280803528,8.033334015880062
2002-03-18,8.031060180240619,8.031710375322042,8.007034012193408,8.010027528481734,1737316712.0,573742,283,8.033334015880062,8.010027528481734
2002-03-19,8.012018239159062,8.0323601479245,8.010027528481734,8.022896869601457,1052323045.0,344096,231,8.010027528481734,8.022896869601457
2002-03-26,8.026496938945412,8.047509510981422,8.021912778985708,8.021912778985708,638286890.0,207413,106,8.022896869601457,8.021912778985708
2002-03-27,8.022240916806537,8.03947991910045,8.022240916806537,8.022240916806537,312423533.0,101886,94,8.021912778985708,8.022240916806537
2002-03-30,8.020270472819238,8.025189321890835,8.017637159908478,8.022240916806537,842445556.0,276633,155,8.022240916806537,8.022240916806537
2002-03-31,8.022896869601457,8.022896869601457,8.006367567650246,8.006700845440367,2054129880.0,683672,253,8.022240916806537,8.006700845440367
2002-04-03,8.009695357742922,8.013343181386672,8.00469951054955,8.005033344637111,2226615714.0,741307,268,8.006700845440367,8.005033344637111
2002-04-06,8.005033344637111,8.005033344637111,7.993282328101591,8.000014093678072,1743204407.0,585277,314,8.005033344637111,8.000014093678072
2002-04-07,7.9966538754626075,8.000014093678072,7.989899374942939,8.000014093678072,2604565539.0,877444,429,8.000014093678072,8.000014093678072
2002-04-08,8.000014093678072,8.028129059431759,8.000014093678072,8.028129059431759,1761279565.0,579582,414,8.000014093678072,8.028129059431759
2002-04-09,8.03365842788615,8.049107721326406,8.029758520440822,8.045908742270779,1287654972.0,413241,364,8.028129059431759,8.045908742270779
2002-04-10,8.045908742270779,8.064950891749143,8.044626279767337,8.055475141757274,7817385902.0,2469545,449,8.045908742270779,8.055475141757274
2002-04-13,8.055475141757274,8.071218539969863,8.03947991910045,8.05579245097777,11967784999.0,3758133,519,8.055475141757274,8.05579245097777
2002-04-14,8.057060681965766,8.071218539969863,8.053887083618223,8.056109659545061,5154037689.0,1624205,534,8.05579245097777,8.056109659545061
2002-04-15,8.055475141757274,8.066521490469993,8.055475141757274,8.066521490469993,1741679515.0,550729,404,8.056109659545061,8.066521490469993
2002-04-16,8.070906088787819,8.086717920303906,8.070906088787819,8.080237416216702,2644793701.0,819550,419,8.066521490469993,8.080237416216702
2002-04-17,8.080237416216702,8.086717920303906,8.07153089355666,8.083637203141548,1961619443.0,606547,380,8.080237416216702,8.083637203141548
2002-04-20,8.078998258685154,8.082093278178382,8.070906088787819,8.074337694089515,1938464422.0,602339,439,8.083637203141548,8.074337694089515
2002-04-21,8.069655306886165,8.071218539969863,8.056109659545061,8.059592328887545,5990227286.0,1877320,450,8.074337694089515,8.059592328887545
2002-04-22,8.060224240440958,8.064950891749143,8.060224240440958,8.061802274538348,1569233057.0,494872,398,8.059592328887545,8.061802274538348
2002-04-23,8.06211758275474,8.068089626278244,8.061802274538348,8.064007347096661,1635643889.0,515567,360,8.061802274538348,8.064007347096661
2002-04-24,8.064950891749143,8.095293776844649,8.064950891749143,8.09132127353041,1899325766.0,585578,378,8.064007347096661,8.09132127353041
2002-04-27,8.0959035329611,8.096208271650037,8.068402958569699,8.074337694089515,1387710498.0,430930,355,8.09132127353041,8.074337694089515
2002-04-28,8.074337694089515,8.089789175789319,8.074337694089515,8.089482474360754,1357226718.0,418938,351,8.074337694089515,8.089482474360754
2002-04-29,8.089482474360754,8.097426298597213,8.0774471493312,8.086717920303906,10144667128.0,3135661,473,8.089482474360754,8.086717920303906
2002-04-30,8.086717920303906,8.098642843759418,8.074337694089515,8.098642843759418,14803551376.0,4558006,365,8.086717920303906,8.098642843759418
2002-05-01,8.095293776844649,8.099554282376364,8.086717920303906,8.097426298597213,4699280589.0,1431157,369,8.098642843759418,8.097426298597213
2002-05-04,8.098946748943339,8.108021221376747,8.09132127353041,8.108021221376747,2147727704.0,654138,497,8.097426298597213,8.108021221376747
2002-05-05,8.108021221376747,8.12355783506165,8.096512917501594,8.12296471523406,8795718006.0,2670831,387,8.108021221376747,8.12296471523406
2002-05-06,8.125926802707886,8.125926802707886,8.094073148069352,8.108021221376747,8694409240.0,2641809,445,8.12296471523406,8.108021221376747
2002-05-07,8.097426298597213,8.11102783819368,8.075893630298857,8.101980731853192,15952462584.0,4916682,410,8.108021221376747,8.101980731853192
2002-05-08,8.101980731853192,8.114025442356757,8.101980731853192,8.114025442356757,1374440984.0,412993,377,8.101980731853192,8.114025442356757
2002-05-12,8.114025442356757,8.114025442356757,8.099857910737585,8.114025442356757,1356567855.0,409389,361,8.114025442356757,8.114025442356757
2002-05-14,8.111928063310739,8.114623886420098,8.098946748943339,8.114025442356757,2478637476.0,744884,399,8.114025442356757,8.114025442356757
2002-05-15,8.112827478751374,8.119993827725105,8.096512917501594,8.11701408773731,13791732632.0,4180211,1401,8.114025442356757,8.11701408773731
2002-05-18,8.11701408773731,8.12296471523406,8.114025442356757,8.119993827725105,3384536073.0,1009573,607,8.11701408773731,8.119993827725105
2002-05-19,8.119993827725105,8.123261319121745,8.114025442356757,8.123261319121745,2142384548.0,637544,396,8.119993827725105,8.123261319121745
2002-05-20,8.123261319121745,8.132118772955806,8.114025442356757,8.132118772955806,2336334925.0,689962,352,8.123261319121745,8.132118772955806
2002-05-21,8.12651816878071,8.146419323098003,8.12296471523406,8.131824785007195,3334573816.0,975464,421,8.132118772955806,8.131824785007195
2002-05-22,8.131236549696116,8.131236549696116,8.102283624480073,8.102283624480073,1304276405.0,391374,270,8.131824785007195,8.102283624480073
2002-05-25,8.101071503119543,8.101071503119543,8.07215530818825,8.0774471493312,1741215547.0,538869,365,8.102283624480073,8.0774471493312
2002-05-26,8.0774471493312,8.083328608786376,8.07215530818825,8.080546965824498,1773782825.0,550611,378,8.0774471493312,8.080546965824498
2002-05-27,8.080546965824498,8.09009578318096,8.078067881815437,8.085486772102845,1930378788.0,594886,362,8.080546965824498,8.085486772102845
2002-05-28,8.086717920303906,8.106514516255185,8.086717920303906,8.10258642539079,2481647682.0,754180,407,8.085486772102845,8.10258642539079
2002-05-29,8.10258642539079,8.11102783819368,8.101677747454572,8.105005537547246,1426055396.0,430856,340,8.10258642539079,8.105005537547246
2002-06-01,8.10530751550515,8.11102783819368,8.105005537547246,8.10832229017324,2692122762.0,810540,354,8.105005537547246,8.10832229017324
2002-06-02,8.109525659752872,8.11701408773731,8.108021221376747,8.11701408773731,1991428028.0,598193,351,8.10832229017324,8.11701408773731
2002-06-03,8.11701408773731,8.119993827725105,8.111328003286733,8.117610746466228,2972225749.0,887303,381,8.11701408773731,8.117610746466228
2002-06-08,8.118505067587098,8.119993827725105,8.116118431609365,8.118207049405783,2057073057.0,613551,347,8.117610746466228,8.118207049405783
2002-06-09,8.118207049405783,8.125926802707886,8.11162807830774,8.122074375362217,2441687095.0,728549,467,8.118207049405783,8.122074375362217
2002-06-10,8.122074375362217,8.131824785007195,8.117312461601975,8.131824785007195,3113430717.0,920842,465,8.122074375362217,8.131824785007195
2002-06-11,8.131824785007195,8.131824785007195,8.125926802707886,8.131530710604252,1968894172.0,581700,375,8.131824785007195,8.131530710604252
2002-06-12,8.128880142125638,8.134760782418645,8.123261319121745,8.132118772955806,2860077291.0,844676,456,8.131530710604252,8.132118772955806
2002-06-15,8.131824785007195,8.132118772955806,8.125926802707886,8.128880142125638,15201650787.0,4472017,432,8.132118772955806,8.128880142125638
2002-06-16,8.128880142125638,8.131824785007195,8.12533508671429,8.131824785007195,2971336218.0,875511,457,8.128880142125638,8.131824785007195
2002-06-17,8.131530710604252,8.13593277200489,8.130353547431238,8.132412674500905,2750084734.0,808322,395,8.131824785007195,8.132412674500905
2002-06-18,8.132412674500905,8.134760782418645,8.130353547431238,8.134760782418645,2807186697.0,825091,402,8.132412674500905,8.134760782418645
2002-06-19,8.134760782418645,8.137688184977605,8.132412674500905,8.13505390861157,2309975983.0,677974,370,8.134760782418645,8.13505390861157
2002-06-22,8.13505390861157,8.138272638530186,8.134760782418645,8.138272638530186,2330175371.0,681769,397,8.13505390861157,8.138272638530186
2002-06-23,8.137103389639302,8.138272638530186,8.133587417660966,8.138272638530186,3923599309.0,1148128,469,8.138272638530186,8.138272638530186
2002-06-24,8.137688184977605,8.149312843635345,8.13505390861157,8.14060704285845,16992449072.0,4926039,418,8.138272638530186,8.14060704285845
2002-06-25,8.14060704285845,8.149312843635345,8.133000218583613,8.146419323098003,78168185307.0,22595964,352,8.14060704285845,8.146419323098003
2002-06-26,8.142063283104147,8.146129510025405,8.141189793457691,8.143807976771484,2005286276.0,582774,309,8.146419323098003,8.143807976771484
2002-06-29,8.14351740579748,8.146419323098003,8.14060704285845,8.144969417087875,3131671447.0,909250,401,8.143807976771484,8.144969417087875
2002-06-30,8.144388865547622,8.153637486385282,8.14351740579748,8.153637486385282,3827866787.0,1108994,636,8.144969417087875,8.153637486385282
2002-07-01,8.146419323098003,8.151909872940905,8.146419323098003,8.15162164696975,2678064411.0,773915,361,8.153637486385282,8.15162164696975
2002-07-02,8.150756470275551,8.163656176168432,8.14902386805177,8.161375023197486,6277054171.0,1800220,437,8.15162164696975,8.161375023197486
2002-07-03,8.161660452056282,8.169336395928386,8.161660452056282,8.165079258805068,2781118791.0,790936,405,8.161375023197486,8.165079258805068
2002-07-06,8.165079258805068,8.171599480345463,8.165079258805068,8.16961956172385,3617503343.0,1024754,435,8.165079258805068,8.16961956172385
2002-07-07,8.16961956172385,8.177796683277778,8.16961956172385,8.17526610411206,3925459566.0,1106929,505,8.16961956172385,8.17526610411206
2002-07-08,8.176672771948455,8.188966863648876,8.176391596633795,8.1886891244442,4480320201.0,1250947,500,8.17526610411206,8.1886891244442
2002-07-09,8.188966863648876,8.216628493133443,8.1886891244442,8.216358332386156,4432904696.0,1213609,456,8.1886891244442,8.216358332386156
2002-07-10,8.217708406845306,8.21851757748959,8.191740021277457,8.19450550976564,4326105559.0,1187849,450,8.216358332386156,8.19450550976564
2002-07-13,8.19450550976564,8.19450550976564,8.17188200612782,8.18060094759445,2849925005.0,794625,337,8.19450550976564,8.18060094759445
2002-07-14,8.174984532943087,8.19063168090354,8.169336395928386,8.19063168090354,5253546275.0,1471975,498,8.18060094759445,8.19063168090354
2002-07-15,8.19063168090354,8.202756381655638,8.19063168090354,8.200013648175434,6846118664.0,1886985,497,8.19063168090354,8.200013648175434
2002-07-16,8.189522110748094,8.219056661060598,8.189522110748094,8.216358332386156,32384160842.0,8759730,770,8.200013648175434,8.216358332386156
2002-07-29,8.0519780789023,8.055475141757274,8.006700845440367,8.033334015880062,665621197.0,215564,86,8.216358332386156,8.033334015880062
2002-07-30,8.033334015880062,8.036249942132116,8.029758520440822,8.033009498596668,948054817.0,307765,145,8.033334015880062,8.033009498596668
2002-07-31,8.033009498596668,8.035278911144667,8.02322468471667,8.026496938945412,2589486027.0,843510,248,8.033009498596668,8.026496938945412
2002-08-03,8.02322468471667,8.025516386489008,8.010027528481734,8.010027528481734,2865164766.0,946417,306,8.026496938945412,8.010027528481734
2002-08-04,8.010027528481734,8.026496938945412,8.010027528481734,8.021584533455107,3628051242.0,1197942,387,8.010027528481734,8.021584533455107
2002-08-05,8.02322468471667,8.027802848370312,8.018954683155718,8.023879992734878,2170357579.0,711696,252,8.021584533455107,8.023879992734878
2002-08-06,8.023879992734878,8.029758520440822,8.019941687677365,8.019941687677365,3803371245.0,1245752,319,8.023879992734878,8.019941687677365
2002-08-07,8.019612794400267,8.022568946988255,8.006700845440367,8.010359588919783,2357366915.0,779651,236,8.019941687677365,8.010359588919783
2002-08-10,8.010359588919783,8.019612794400267,8.010359588919783,8.016647877057803,3444250134.0,1138376,347,8.010359588919783,8.016647877057803
2002-08-11,8.016647877057803,8.019941687677365,8.015987811027237,8.017307507688582,4573186791.0,1508704,313,8.016647877057803,8.017307507688582
2002-08-13,8.017307507688582,8.01829613851552,8.010027528481734,8.016647877057803,2217352167.0,733307,246,8.017307507688582,8.016647877057803
2002-08-14,8.016647877057803,8.017637159908478,8.013674142832684,8.016647877057803,1787486540.0,590134,222,8.016647877057803,8.016647877057803
2002-08-17,8.013343181386672,8.016647877057803,8.010027528481734,8.013343181386672,1428715929.0,473477,228,8.016647877057803,8.013343181386672
2002-08-18,8.013012110368916,8.013343181386672,8.008032846969307,8.008698182988528,2208675207.0,733106,246,8.013343181386672,8.008698182988528
2002-08-19,8.006700845440367,8.013343181386672,8.006700845440367,8.011686729127847,1760463313.0,585400,221,8.008698182988528,8.011686729127847
2002-08-20,8.009363076630045,8.010027528481734,8.000349495324684,8.001019961323651,1959174040.0,653317,236,8.011686729127847,8.001019961323651
2002-08-21,8.001019961323651,8.002694162283937,7.9865049385539955,7.989899374942939,1571961017.0,532142,204,8.001019961323651,7.989899374942939
2002-08-24,7.990576881743923,8.013343181386672,7.989899374942939,8.006700845440367,2334469093.0,779929,271,7.989899374942939,8.006700845440367
2002-08-25,8.012680929706839,8.013343181386672,8.006700845440367,8.0106915391303,2345644990.0,779434,265,8.006700845440367,8.0106915391303
2002-08-26,8.011686729127847,8.013343181386672,8.010359588919783,8.013343181386672,1989568394.0,660014,245,8.0106915391303,8.013343181386672
2002-08-27,8.014335737299424,8.01532730902172,8.010027528481734,8.014004994779459,1671654850.0,553226,209,8.013343181386672,8.014004994779459
2002-08-28,8.014004994779459,8.01829613851552,8.006700845440367,8.016647877057803,3231649781.0,1068324,199,8.014004994779459,8.016647877057803
2002-08-31,8.016977746762262,8.019612794400267,8.013343181386672,8.013674142832684,2414178243.0,797479,253,8.016647877057803,8.013674142832684
2002-09-01,8.013674142832684,8.019283792916793,8.013674142832684,8.016977746762262,2322929247.0,766967,226,8.013674142832684,8.016977746762262
2002-09-02,8.017307507688582,8.02322468471667,8.016647877057803,8.02322468471667,1975107033.0,650589,226,8.016977746762262,8.02322468471667
2002-09-03,8.022896869601457,8.02322468471667,8.003363058629947,8.006700845440367,1507898314.0,499015,197,8.02322468471667,8.006700845440367
2002-09-04,8.007700012884026,8.012349639327795,7.990238185720363,8.006700845440367,1258075661.0,419459,215,8.006700845440367,8.006700845440367
2002-09-07,8.006700845440367,8.010359588919783,8.006700845440367,8.007034012193408,2000993575.0,666463,253,8.006700845440367,8.007034012193408
2002-09-08,8.006367567650246,8.00836557031292,8.00603417874901,8.00836557031292,6597955965.0,2199273,275,8.007034012193408,8.00836557031292
2002-09-09,8.00736706798333,8.013343181386672,7.9966538754626075,8.006700845440367,3256056587.0,1085314,279,8.00836557031292,8.006700845440367
2002-09-10,8.006367567650246,8.01102337918644,8.006367567650246,8.010027528481734,2568691615.0,854068,399,8.006700845440367,8.010027528481734
